"date","daten","pack","indiv","sex","agecategory","status","stend","code","exact","lseen","cause","litter"
2016-03-09,42438,"7AA","GF135","F","AD","","RESTART","IMM","Y","","EVICTION","G1406"
2016-03-09,42438,"7AA","GF135","F","AD","","END","LSEEN","Y","","EVICTION","G1406"
2016-03-09,42438,"7AB","GM140","M","AD","","RESTART","IMM","Y","","EVICTION","G1406"
2013-05-21,41415,"15","V1301","","","","","1STFO","Y","","","V1301"
2013-04-27,41391,"15","VF138","F","PUP","DEP","START","BORN","Y","","","V1301"
2010-11-22,40504,"15","V1005","","","","","EMERGE","N","21/11/2010","","V1005"
2009-07-28,40022,"15","VF060","F","AD","MULTI","","BIRTH","Y","","","V0904"
2009-07-28,40022,"15","VF092","F","AD","PRIMIP","","BIRTH","Y","","","V0904"
2009-07-28,40022,"15","V0904","","","","","BORN","Y","","","V0904"
2015-10-13,42290,"1B","","","","","","SOES","Y","","","ESB1504"
2015-11-21,42329,"1B","BM710","M","PUP","DEP","END","ADIED","N","17/11/2015","APRED","B1504"
2014-06-10,41800,"1B","BF647","F","PUP","DEP","START","BORN","N","07/06/2014","","B1403"
2015-11-05,42313,"2","TF321","F","AD","MULTI","","FPREG","Y","","","T1505"
2005-05-06,38478,"2","TM160","M","AD","","START","FSEEN","Y","","",""
2015-12-12,42350,"1B","BF659","F","AD","MULTI","","BIRTH","Y","","","B1505"
2010-11-16,40498,"14A","YF011","F","AD","MULTI","","BIRTH","N","13/11/2010","","Y1004"
2010-11-16,40498,"14A","Y1004","","","","","BORN","N","13/11/2010","","Y1004"
2010-09-20,40441,"15","","","","","","SOES","Y","","","ESV1003"
2010-09-23,40444,"15","","","","","","EOES","Y","","","ESV1003"
2010-10-04,40455,"15","VF033","F","AD","MULTI","","FPREG","Y","","","V1005"
2010-10-04,40455,"15","VF092","F","AD","MULTI","","FPREG","Y","","","V1005"
2012-03-16,40984,"2","TF249","F","AD","MULTI","","FPREG","Y","","","T1202"
2017-09-18,42996,"1B","BP829","P","PUP","DEP","END","ADIED","N","","APRED","B1704"
2017-09-18,42996,"1B","BP830","P","PUP","DEP","END","ADIED","N","","APRED","B1704"
2017-09-18,42996,"1B","BP831","P","PUP","DEP","END","ADIED","N","","APRED","B1704"
2017-09-18,42996,"1B","BP833","P","PUP","DEP","END","ADIED","N","","APRED","B1704"
2016-09-19,42632,"1B","BM781","M","PUP","DEP","START","BORN","Y","","","B1604"
2016-09-19,42632,"1B","BF780","F","PUP","DEP","START","BORN","Y","","","B1604"
2015-04-11,42105,"1B","BF627","F","AD","MULTI","","FPREG","Y","","","B1502"
2014-04-23,41752,"4B","F1402","","","","","LOST","N","22/04/2014","","F1402"
2015-06-22,42177,"2","TF297","F","AD","MULTI","","FPREG","Y","","","T1503"
2014-12-23,41996,"2","","","","","","IGI","Y","","11",""
2016-04-27,42487,"1H","HF305","F","AD","PRIMIP","","FPREG","Y","","","H1602"
2015-03-03,42066,"2","TP424","P","PUP","DEP","START","BORN","Y","","","T1501"
2015-10-03,42280,"7A","GF155","F","PUP","DEP","START","BORN","Y","","","G1504"
2015-04-13,42107,"19","XF014","F","AD","MULTI","","FPREG","Y","","","X1501"
2014-12-16,41989,"4B","FF207","F","AD","MULTI","","BIRTH","N","13/12/2014","","F1405"
2014-06-05,41795,"1H","HF240","F","AD","MULTI","","ABORT","Y","","","H1402"
2016-04-18,42478,"2","TF299","F","AD","MULTI","","BIRTH","N","16/04/2016","","T1602"
2013-11-13,41591,"4B","FF196","F","AD","MULTI","","FPREG","Y","","","F1305"
2013-12-04,41612,"4B","FF166","F","AD","UNK","","SOES","Y","","","ESF1303"
2015-06-22,42177,"2","TF319","F","AD","MULTI","","FPREG","Y","","","T1503"
2016-05-10,42500,"24","VF152","F","AD","MULTI","","FPREG","Y","","","241602"
2011-03-12,40614,"11","11","","","","","IGI","Y","","1B",""
2011-05-20,40683,"18","U1102","","","","","BORN","N","18/05/2011","","U1102"
2011-04-18,40651,"15","VF125","F","PUP","DEP","END","ADIED","N","11/04/2011","UNK","V1101"
2015-03-24,42087,"17","SF034","F","AD","MULTI","","FPREG","Y","","","S1501"
2014-11-15,41958,"2","TF385","F","PUP","DEP","END","ADIED","N","14/11/2014","APRED","T1405"
2018-04-05,43195,"24","VF152","F","AD","MULTI","","FPREG","Y","","","241802"
2018-03-28,43187,"1H","HF342","F","AD","PRIMIP","","BIRTH","Y","","","H1802"
2018-03-28,43187,"1H","HF285","F","AD","MULTI","","BIRTH","Y","","","H1802"
2018-03-28,43187,"1H","HF311","F","AD","MULTI","","BIRTH","Y","","","H1802"
2018-03-28,43187,"1H","HF178","F","AD","MULTI","","BIRTH","Y","","","H1802"
2018-03-28,43187,"1H","HF344","F","AD","PRIMIP","","BIRTH","Y","","","H1802"
2018-03-28,43187,"1H","H1802","","","","","BORN","Y","","","H1802"
2018-03-26,43185,"24","24M026","M","INF","","END","ADIED","N","24/03/2018","APRED","241705"
2017-11-30,43069,"26","26P012","P","PUP","DEP","END","ADIED","N","","APRED","261706"
2018-02-26,43157,"27","27F035","F","INF","","END","LSEEN","N","","",""
2016-11-05,42679,"26","26","","","","","NGRP","Y","","NGRP",""
2016-11-05,42679,"11","DM171","M","AD","","STOP","EM","Y","","","D1002"
2016-11-05,42679,"11","DM189","M","AD","","STOP","EM","Y","","","D1106"
2016-11-05,42679,"11","DM192","M","AD","","STOP","EM","Y","","","D1107"
2016-11-05,42679,"11","DM194","M","AD","","STOP","EM","Y","","","D1107"
2016-11-05,42679,"1B","BM666","M","AD","","","RETURN","Y","","",""
2016-11-05,42679,"1B","BM620","M","AD","","","RETURN","Y","","",""
2016-11-04,42678,"1B","BF535","F","AD","MULTI","","FPREG","Y","","","B1605"
2016-11-04,42678,"1B","BF561","F","AD","MULTI","","FPREG","Y","","","B1605"
2009-07-27,40021,"1B","BM346","M","AD","","","STEV","Y","","",""
2015-03-09,42072,"19","XF010","F","AD","","END","ADIED","N","27/02/2015","",""
2015-12-07,42345,"2","TP463","P","PUP","DEP","START","BORN","Y","","","T1505"
2014-12-23,41996,"11","","","","","","EOES","Y","","","ESD1405"
2015-09-08,42255,"1H","HF182","F","AD","MULTI","","FPREG","Y","","","H1504"
2010-11-16,40498,"14A","YF097","F","PUP","DEP","START","BORN","N","13/11/2010","","Y1004"
2014-05-05,41764,"2","TF298","F","AD","MULTI","","FPREG","Y","","","T1403"
2015-10-05,42282,"2","TM450","M","PUP","DEP","START","BORN","N","03/10/2015","","T1504"
2014-06-05,41795,"1H","HF220","F","AD","MULTI","","ABORT","Y","","","H1402"
2015-09-20,42267,"24","24P007","P","PUP","DEP","END","ADIED","N","","","241502"
2014-05-09,41768,"1B","BF535","F","AD","MULTI","","FPREG","Y","","","B1403"
2016-03-30,42459,"1B","BP740","P","PUP","DEP","END","ADIED","N","22/03/2016","APRED","B1601"
2014-05-05,41764,"21","V1401","","","","","BORN","N","30/04/2014","","V1401"
2014-05-05,41764,"21","VF151","F","PUP","DEP","START","BORN","N","30/04/2014","","V1401"
2014-04-07,41736,"11","11","","","","","IGI","Y","","4B",""
2014-06-10,41800,"1B","BF566","F","AD","MULTI","","BIRTH","N","07/06/2014","","B1403"
2014-11-11,41954,"4B","FF208","F","AD","MULTI","","FPREG","Y","","","F1405"
2014-12-22,41995,"19","XF014","F","AD","MULTI","","BIRTH","N","15/12/2014","","X1404"
2015-06-25,42180,"1B","BM694","M","PUP","DEP","END","ADIED","N","","","B1502"
2015-04-27,42121,"19","XM032","M","PUP","DEP","START","BORN","Y","","","X1501"
2014-09-29,41911,"1B","BF659","F","PUP","DEP","START","BORN","N","27/09/2014","","B1405"
2015-09-30,42277,"1B","BF561","F","AD","MULTI","","BIRTH","Y","","","B1504"
2016-05-06,42496,"1B","BM751","M","PUP","DEP","START","BORN","Y","","","B1602"
2011-11-13,40860,"1B","BF546","F","PUP","DEP","END","DIED","Y","","KILLED","B1104"
2011-11-13,40860,"1B","1B","","","","","IGI","Y","","2",""
2015-12-16,42354,"1B","BP725","P","","","START","BORN","Y","","","B1505"
2015-09-21,42268,"7A","GF096","F","AD","MULTI","","FPREG","Y","","","G1504"
2014-11-27,41970,"19","XF014","F","AD","MULTI","","FPREG","Y","","","X1404"
2015-02-21,42056,"11","DM126","M","AD","","END","ADIED","N","18/02/2015","APRED","D0801"
2015-10-13,42290,"11","DF200","F","AD","MULTI","","BIRTH","Y","","","D1506"
2015-10-05,42282,"1H","HF261","F","AD","MULTI","","BIRTH","Y","","","H1504"
2005-05-05,38477,"2","TF131","F","AD","","START","FSEEN","N","","",""
2010-12-23,40535,"1H","1H","","","","","IGI","Y","","11",""
2010-12-23,40535,"11","11","","","","","IGI","","","1H",""
2013-06-19,41444,"7A","GF103","F","AD","MULTI","","ABORT","Y","","","G1302"
2015-03-03,42066,"2","TF420","F","PUP","DEP","END","DIED","Y","","ICIDE","T1501"
2014-11-27,41970,"2","TF285","F","AD","MULTI","","FPREG","Y","","","T1406"
2016-05-31,42521,"1H","HP332","P","PUP","DEP","END","ADIED","N","21/05/2016","APRED","H1602"
2016-06-27,42548,"2","T1603","","","","","BORN","Y","","","T1603"
2016-06-27,42548,"2","TM478","M","PUP","DEP","START","BORN","Y","","","T1603"
2016-06-27,42548,"2","TM479","M","PUP","DEP","START","BORN","Y","","","T1603"
2016-06-27,42548,"2","TM480","M","PUP","DEP","START","BORN","Y","","","T1603"
2009-07-28,40022,"1B","BF450","F","PUP","DEP","END","ADIED","Y","","IGI","B0903"
2009-07-28,40022,"1B","BM453","M","PUP","DEP","END","DIED","Y","","KILLED","B0903"
2009-07-29,40023,"1B","BM316","M","AD","","","ENDEV","Y","","",""
2009-07-29,40023,"1B","BM346","M","AD","","","ENDEV","Y","","",""
2009-07-27,40021,"1B","BF418","F","SUB","","","STEV","Y","","",""
2009-07-30,40024,"1B","BM285","M","AD","","","ENDEV","Y","","",""
2009-07-30,40024,"1B","BM362","M","AD","","","ENDEV","Y","","",""
2013-05-11,41405,"14A","YM096","M","AD","","STOP","LGRP","Y","","","Y1004"
2013-05-11,41405,"14A","VM107","M","AD","","STOP","LGRP","Y","","","V0904"
2013-05-11,41405,"14A","YF097","F","AD","","STOP","LGRP","Y","","","Y1004"
2005-12-27,38713,"2B","TM141","M","AD","","END","LSEEN","N","","",""
2005-12-27,38713,"2B","TM106","M","AD","","END","LSEEN","N","","",""
2005-12-27,38713,"2B","TF131","F","AD","","END","LSEEN","N","","",""
2005-12-27,38713,"2B","TF124","F","AD","","END","LSEEN","N","","",""
2005-12-27,38713,"2B","TM101","M","AD","","END","LSEEN","N","","",""
2009-05-26,39959,"1B","BF348","F","AD","MULTI","","FPREG","Y","","","B0903"
2009-05-26,39959,"1B","BF361","F","AD","MULTI","","FPREG","Y","","","B0903"
2009-05-26,39959,"1B","BF365","F","AD","MULTI","","FPREG","Y","","","B0903"
2011-03-11,40613,"1B","BP513","P","PUP","DEP","END","ADIED","N","09/03/2011","UNK","B1101"
2011-03-11,40613,"1B","BP514","P","PUP","DEP","END","ADIED","N","09/03/2011","UNK","B1101"
2017-04-24,42849,"26","261702","","","","","BORN","N","22/04/2017","","261702"
2017-04-24,42849,"26","26P001","P","PUP","DEP","START","BORN","N","22/04/2017","","261702"
2017-04-24,42849,"26","26F002","F","PUP","DEP","START","BORN","N","22/04/2017","","261702"
2017-06-05,42891,"26","26P001","P","PUP","DEP","END","ADIED","N","02/06/2017","APRED","261702"
2017-06-12,42898,"26","26F002","F","PUP","DEP","END","ADIED","N","10/06/2017","APRED","261702"
2017-06-12,42898,"26","","","","","","SOES","N","10/06/2017","","ES261704"
2016-11-05,42679,"11","DM204","M","AD","","STOP","EM","Y","","","D1202"
2012-09-17,41169,"1B","BF535","F","AD","MULTI","","BIRTH","N","15/09/2012","","B1204"
2012-10-06,41188,"1B","","","","","","EOES","Y","","","ESB1203"
2012-09-28,41180,"1B","BM486","M","AD","","END","DIED","Y","","SICK","B1003"
2010-05-15,40313,"14A","YM068","M","AD","","END","ADIED","N","14/05/2010","APRED",""
2017-01-06,42741,"1B","BF561","F","AD","MULTI","","FPREG","Y","","","B1701"
2017-01-06,42741,"1B","BF674","F","AD","MULTI","","FPREG","Y","","","B1701"
2012-02-12,40951,"1B","BM549","M","PUP","DEP","START","BORN","Y","","","B1201"
2011-06-02,40696,"1H","HP231","P","PUP","DEP","END","ADIED","N","31/05/2011","UNK","H1101"
2011-06-10,40704,"1H","H1101","","","","","1STFO","Y","","","H1101"
2011-06-16,40710,"1H","HF125","F","AD","MULTI","","FPREG","Y","","","H1102"
2011-04-13,40646,"14A","14A","","","","","IGI","Y","","18",""
2011-04-13,40646,"18","18","","","","","IGI","Y","","14A",""
2011-04-18,40651,"14A","YM022","M","AD","","STOP","EM","N","13/04/2011","","Y0702"
2018-01-10,43110,"1B","B1801","","","","","BORN","Y","","","B1801"
2012-09-17,41169,"1B","B1204","","","","","BORN","N","15/09/2012","","B1204"
2017-06-15,42901,"26","","","","","","EOES","Y","","","ES261704"
2017-06-09,42895,"26","TF285","F","AD","MULTI","","FPREG","Y","","","261704"
2017-05-12,42867,"1H","HM195","M","AD","","END","ADIED","N","10/05/2017","SICK","H0905"
2010-01-05,40183,"2","T0906","","","","","LOST","N","","","T0906"
2010-01-10,40188,"4B","FF165","F","PUP","DEP","START","BORN","N","08/01/2010","","F1001"
2012-03-20,40988,"11","","","","","","SOES","Y","","","ESD1202"
2012-03-23,40991,"11","","","","","","EOES","Y","","","ESD1202"
2012-02-20,40959,"1H","","","","","","SOES","Y","","","ESH1201"
2012-02-25,40964,"1H","","","","","","EOES","Y","","","ESH1201"
2012-02-25,40964,"1H","1H","","","","","IGI","Y","","1B",""
2014-09-25,41907,"17","SM009","M","AD","","END","ADIED","N","22/09/2014","APRED","S0804"
2016-03-01,42430,"24","VF139","F","AD","MULTI","","FPREG","Y","","","241601"
2016-02-12,42412,"2","TF299","F","AD","MULTI","","FPREG","Y","","","T1601"
2014-06-24,41814,"4B","F1403","","","","","LOST","N","18/06/2014","UNK","F1403"
2014-09-29,41911,"1B","BM665","M","PUP","DEP","START","BORN","N","27/09/2014","","B1405"
2015-12-16,42354,"1B","BP734","P","","","START","BORN","Y","","","B1505"
2007-03-15,39156,"11A","","","","","","ENDGRP","N","","",""
2018-06-05,43256,"1H","HM358","M","PUP","DEP","START","BORN","Y","","","H1803"
2009-02-08,39852,"2","2","","","","","IGI","Y","","11",""
2018-07-16,43297,"1H","HF347","F","AD","PRIMIP","","FPREG","Y","","","H1804"
2018-08-16,43328,"27","27P053","P","PUP","DEP","END","ADIED","N","27/07/2018","APRED","271802"
2018-08-06,43318,"27","27M008","M","AD","","END","ADIED","N","","APRED",""
2012-11-05,41218,"17","SP040","P","PUP","DEP","START","BORN","N","31/10/2012","","S1205"
2011-02-27,40601,"1B","BF411","F","AD","MULTI","","BIRTH","N","25/02/2011","","B1101"
2011-02-27,40601,"1B","BF426","F","AD","MULTI","","BIRTH","N","25/02/2011","","B1101"
2011-02-27,40601,"1B","BF454","F","AD","MULTI","","BIRTH","N","25/02/2011","","B1101"
2011-04-07,40640,"4B","FM191","M","PUP","DEP","START","BORN","Y","","","F1102"
2011-05-09,40672,"1B","BF473","F","AD","MULTI","","BIRTH","N","08/05/2011","","B1102"
2012-03-16,40984,"2","TF242","F","AD","MULTI","","FPREG","Y","","","T1202"
2012-04-11,41010,"2","TF285","F","AD","MULTI","","ABORT","Y","","","T1202"
2012-04-16,41015,"2","TF292","F","AD","MULTI","","ABORT","Y","","","T1202"
2012-04-21,41020,"2","TF241","F","AD","MULTI","","BIRTH","N","17/04/2012","","T1202"
2012-10-22,41204,"1B","","","","","","SOES","Y","","","ESB1204"
2012-10-24,41206,"1B","","","","","","EOES","Y","","","ESB1204"
2013-08-22,41508,"14A","VM107","M","AD","","RESTART","FGRP","Y","","","V0904"
2013-08-22,41508,"14A","YF011","F","AD","","RESTART","FGRP","Y","","",""
2013-08-22,41508,"14A","YF097","F","AD","","RESTART","FGRP","Y","","","Y1004"
2013-08-22,41508,"14A","YM096","M","AD","","RESTART","FGRP","Y","","","Y1004"
2013-09-20,41537,"14A","YF011","F","AD","MULTI","","FPREG","Y","","","Y1301"
2013-10-09,41556,"2","T1305","","","","","EMERGE","Y","","","T1305"
2013-09-26,41543,"7A","","","","","","EOES","N","20/09/2013","","ESG1303"
2013-10-08,41555,"1B","1B","","","","","IGI","Y","","14A",""
2013-10-08,41555,"14A","14A","","","","","IGI","Y","","1B",""
2013-09-26,41543,"1H","HM264","M","INF","","END","ADIED","N","25/09/2013","APRED","H1303"
2013-10-16,41563,"1B","B1306","","","","","1STMO","Y","","UNK","B1306"
2013-10-18,41565,"1B","","","","","","SOES","Y","","","ESB1306"
2013-10-22,41569,"1B","B1306","","","","","EMERGE","Y","","","B1306"
2010-11-10,40492,"2","","","","","","SOES","N","04/11/2010","","EST1004"
2010-11-16,40498,"2","","","","","","EOES","N","12/11/2010","","EST1004"
2010-11-16,40498,"2","T1005","","","","","EMERGE","N","12/11/2010","","T1005"
2010-08-23,40413,"17","17","","","","","FGRP","Y","","",""
2010-02-26,40235,"17","HM069","M","AD","","STOP","LGRP","N","23/02/2010","",""
2010-10-15,40466,"17","17","","","","","LGRP","Y","","",""
2017-03-01,42795,"1B","BP805","P","PUP","DEP","END","DIED","Y","","PRED","B1701"
2017-03-02,42796,"28","28M017","M","AD","","START","FSEEN","Y","","",""
2017-03-02,42796,"28","28M019","M","INF","","START","FSEEN","Y","","",""
2014-01-28,41667,"11","11","","","","","IGI","Y","","1B",""
2015-09-11,42258,"4B","FF196","F","AD","","END","ADIED","N","","APRED","F1104"
2014-06-10,41800,"11","DP239","P","PUP","DEP","END","ADIED","N","09/06/2014","APRED","D1402"
2015-10-28,42305,"1HA","HF276","F","AD","","RESTART","IMM","Y","","","H1401"
2018-05-24,43244,"27","27F011","F","AD","MULTI","","FPREG","Y","","","271802"
2018-06-05,43256,"27","27P039","P","PUP","DEP","END","ADIED","N","","UNK","271801"
2018-05-10,43230,"26","26M025","M","PUP","DEP","START","BORN","Y","","","261802"
2018-05-02,43222,"24","24F133","F","PUP","DEP","START","BORN","N","28/04/2018","","241802"
2018-05-02,43222,"24","24P034","P","PUP","DEP","START","BORN","N","28/04/2018","","241802"
2018-05-02,43222,"24","24P035","P","PUP","DEP","START","BORN","N","28/04/2018","","241802"
2018-06-28,43279,"28","28F006","F","AD","MULTI","","FPREG","Y","","","281801"
2018-06-28,43279,"28","28F009","F","AD","MULTI","","FPREG","Y","","","281801"
2018-06-28,43279,"28","28F007","F","AD","MULTI","","FPREG","Y","","","281801"
2018-07-12,43293,"1B","BF627","F","AD","MULTI","","FPREG","Y","","","B1804"
2018-12-27,43461,"7A","GF191","F","INF","","","STEV","N","22/12/2018","",""
2019-01-03,43468,"7A","GP201","P","PUP","DEP","END","ADIED","N","27/12/2018","APRED","G1805"
2018-12-27,43461,"7A","GF197","F","INF","","END","ADIED","N","22/12/2018","APRED","G1804"
2019-01-08,43473,"7A","GF170","","AD","","","ENDEV","Y","","",""
2019-01-08,43473,"7A","GF175","","AD","","","ENDEV","Y","","",""
2019-01-08,43473,"7A","GF196","F","INF","","","ENDEV","Y","","",""
2019-01-08,43473,"7A","GF191","F","INF","","","ENDEV","Y","","",""
2019-01-08,43473,"7A","GF193","F","INF","","","ENDEV","Y","","",""
2019-01-08,43473,"7A","GM177","M","AD","","STOP","EM","Y","","",""
2019-01-08,43473,"7A","GM166","M","AD","","STOP","EM","Y","","",""
2019-01-08,43473,"7A","GM168","M","AD","","STOP","EM","Y","","",""
2018-12-14,43448,"26","261805","","","","","BORN","Y","","","261805"
2018-12-18,43452,"26","261805","","","","","LOST","N","14/12/2018","UNK","261805"
2018-12-10,43444,"1H","HF285","F","AD","MULTI","","FPREG","Y","","","H1901"
2018-12-10,43444,"1H","HF342","F","AD","MULTI","","FPREG","Y","","","H1901"
2018-12-27,43461,"1H","HF342","F","AD","MULTI","","ABORT","N","","UNK","H1901"
2008-03-28,39535,"1H","HM137","M","AD","","END","DIED","N","26/03/2008","SICK","H0702"
2009-05-30,39963,"7A","G0902","","","","","1STFO","Y","","","G0902"
2009-04-18,39921,"1B","1B","","","","","IGI","Y","","UNK",""
2009-04-20,39923,"1B","1B","","","","","IGI","Y","","UNK",""
2009-04-20,39923,"1B","1B","","","","","IGI","Y","","2",""
2009-04-20,39923,"2","2","","","","","IGI","Y","","1B",""
2008-06-30,39629,"15","VF094","F","PUP","DEP","","1STFO","Y","","","V0802"
2013-10-25,41572,"2","TP357","P","PUP","DEP","END","ADIED","N","","APRED","T1305"
2013-10-25,41572,"2","TP358","P","PUP","DEP","END","ADIED","N","","APRED","T1305"
2017-11-27,43066,"1H","HF285","F","AD","MULTI","","BIRTH","N","25/11/2017","","H1704"
2017-11-27,43066,"1H","H1704","","","","","BORN","N","25/11/2017","","H1704"
2017-11-27,43066,"7A","GF159","F","AD","MULTI","","FPREG","Y","","","G1706"
2017-11-28,43067,"24","24M028","M","PUP","DEP","END","DIED","Y","","PRED","241705"
2017-11-29,43068,"26","DM204","M","AD","","END","ADIED","N","27/11/2017","APRED","D1202"
2012-04-20,41019,"1B","BM568","M","PUP","DEP","START","BORN","Y","","","B1202"
2012-04-20,41019,"1B","BF569","F","PUP","DEP","START","BORN","Y","","","B1202"
2012-04-20,41019,"1B","BM570","M","PUP","DEP","START","BORN","Y","","","B1202"
2012-04-20,41019,"1B","BP556","P","PUP","DEP","START","BORN","Y","","","B1202"
2012-04-23,41022,"1H","HF240","F","PUP","DEP","START","BORN","Y","","","H1202"
2012-04-23,41022,"1H","HM241","M","PUP","DEP","START","BORN","Y","","","H1202"
2011-04-07,40640,"4B","FP182","P","","","START","BORN","Y","","","F1102"
2011-04-07,40640,"4B","FM183","M","","","START","BORN","Y","","","F1102"
2010-05-20,40318,"1B","1B","","","","","IGI","Y","","2",""
2010-05-20,40318,"2","2","","","","","IGI","Y","","1B",""
2010-05-07,40305,"1B","BF479","F","PUP","DEP","START","BORN","Y","","","B1003"
2011-04-22,40655,"1H","1H","","","","","IGI","Y","","11",""
2011-04-22,40655,"11","11","","","","","IGI","Y","","1H",""
2011-10-05,40821,"2","TF284","F","AD","PRIMIP","","FPREG","Y","","","T1105"
2011-10-11,40827,"1B","BF546","F","PUP","DEP","START","BORN","N","08/10/2011","","B1104"
